$0;1704998672775776504;1.15-SNAPSHOT;KIEKER;0db502b57f13;1;false;0;NANOSECONDS;0
$1;1704998690471920635;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505773;1704998690471578746;1704998690471920274;0db502b57f13;16;3
$1;1704998690471937497;public jakarta.ws.rs.core.Response tools.descartes.teastore.image.rest.ImageProviderEndpoint.getWebUIImages(java.util.HashMap);<no-session-id>;154670499702505773;1704998690471498413;1704998690471937096;0db502b57f13;15;2
$1;1704998690498024699;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505774;1704998690498021824;1704998690498022775;0db502b57f13;53;5
$1;1704998690498042994;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505774;1704998690498042723;1704998690498042854;0db502b57f13;54;5
$1;1704998690498051710;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505774;1704998690497923868;1704998690498051520;0db502b57f13;52;4
$1;1704998690498065867;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505774;1704998690497898149;1704998690498064715;0db502b57f13;51;3
$1;1704998690498093079;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505774;1704998690498092488;1704998690498092598;0db502b57f13;57;5
$1;1704998690498094912;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505774;1704998690498094712;1704998690498094822;0db502b57f13;58;5
$1;1704998690498096485;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505774;1704998690498075125;1704998690498096405;0db502b57f13;56;4
$1;1704998690498100283;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505774;1704998690498069665;1704998690498100072;0db502b57f13;55;3
$1;1704998690498119229;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505774;1704998690498118838;1704998690498118958;0db502b57f13;61;5
$1;1704998690498123286;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505774;1704998690498123126;1704998690498123186;0db502b57f13;62;5
$1;1704998690498124038;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505774;1704998690498105252;1704998690498123958;0db502b57f13;60;4
$1;1704998690498141711;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505774;1704998690498102357;1704998690498141471;0db502b57f13;59;3
$1;1704998690498163773;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505774;1704998690498163332;1704998690498163453;0db502b57f13;65;5
$1;1704998690498166208;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505774;1704998690498166018;1704998690498166108;0db502b57f13;66;5
$1;1704998690498167220;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505774;1704998690498148053;1704998690498167130;0db502b57f13;64;4
$1;1704998690498170616;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505774;1704998690498144096;1704998690498170526;0db502b57f13;63;3
$1;1704998690498185505;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505774;1704998690498185354;1704998690498185424;0db502b57f13;69;5
$1;1704998690498187809;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505774;1704998690498187689;1704998690498187739;0db502b57f13;70;5
$1;1704998690498188871;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505774;1704998690498173782;1704998690498188801;0db502b57f13;68;4
$1;1704998690498192798;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505774;1704998690498172009;1704998690498192558;0db502b57f13;67;3
$1;1704998690498212346;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505774;1704998690498211855;1704998690498211955;0db502b57f13;73;5
$1;1704998690498213498;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505774;1704998690498213297;1704998690498213357;0db502b57f13;74;5
$1;1704998690498214309;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505774;1704998690498196255;1704998690498214209;0db502b57f13;72;4
$1;1704998690498220401;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505774;1704998690498193891;1704998690498220100;0db502b57f13;71;3
$1;1704998690498241842;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505774;1704998690498241040;1704998690498241140;0db502b57f13;77;5
$1;1704998690498243375;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505774;1704998690498243174;1704998690498243254;0db502b57f13;78;5
$1;1704998690498244657;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505774;1704998690498224819;1704998690498244547;0db502b57f13;76;4
$1;1704998690498249887;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505774;1704998690498222214;1704998690498249727;0db502b57f13;75;3
$1;1704998690498271799;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505774;1704998690498271578;1704998690498271678;0db502b57f13;81;5
$1;1704998690498272450;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505774;1704998690498272340;1704998690498272390;0db502b57f13;82;5
$1;1704998690498273121;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505774;1704998690498256680;1704998690498273061;0db502b57f13;80;4
$1;1704998690498278010;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505774;1704998690498252031;1704998690498277459;0db502b57f13;79;3
$1;1704998690498290674;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505774;1704998690498290524;1704998690498290594;0db502b57f13;85;5
$1;1704998690498292217;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505774;1704998690498292057;1704998690498292117;0db502b57f13;86;5
$1;1704998690498294161;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505774;1704998690498281497;1704998690498293991;0db502b57f13;84;4
$1;1704998690498299722;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505774;1704998690498279082;1704998690498299331;0db502b57f13;83;3
$1;1704998690498318437;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505774;1704998690498318106;1704998690498318187;0db502b57f13;89;5
$1;1704998690498319118;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505774;1704998690498318998;1704998690498319048;0db502b57f13;90;5
$1;1704998690498319700;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505774;1704998690498304551;1704998690498319629;0db502b57f13;88;4
$1;1704998690498324148;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505774;1704998690498301415;1704998690498323958;0db502b57f13;87;3
$1;1704998690498336501;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505774;1704998690498336361;1704998690498336421;0db502b57f13;93;5
$1;1704998690498337634;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505774;1704998690498337513;1704998690498337563;0db502b57f13;94;5
$1;1704998690498338155;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505774;1704998690498327635;1704998690498338094;0db502b57f13;92;4
$1;1704998690498341992;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505774;1704998690498325190;1704998690498341741;0db502b57f13;91;3
$1;1704998690498356680;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505774;1704998690498356469;1704998690498356550;0db502b57f13;97;5
$1;1704998690498357692;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505774;1704998690498357541;1704998690498357612;0db502b57f13;98;5
$1;1704998690498358273;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505774;1704998690498345458;1704998690498358163;0db502b57f13;96;4
$1;1704998690498364545;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505774;1704998690498343184;1704998690498364014;0db502b57f13;95;3
$1;1704998690498380916;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505774;1704998690498380715;1704998690498380796;0db502b57f13;101;5
$1;1704998690498382429;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505774;1704998690498382308;1704998690498382359;0db502b57f13;102;5
$1;1704998690498383030;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505774;1704998690498368562;1704998690498382960;0db502b57f13;100;4
$1;1704998690498388049;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505774;1704998690498365967;1704998690498387909;0db502b57f13;99;3
$1;1704998690498406064;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505774;1704998690498405012;1704998690498405092;0db502b57f13;105;5
$1;1704998690498407005;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505774;1704998690498406855;1704998690498406905;0db502b57f13;106;5
$1;1704998690498407687;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505774;1704998690498393229;1704998690498407607;0db502b57f13;104;4
$1;1704998690498413738;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505774;1704998690498390193;1704998690498413087;0db502b57f13;103;3
